StationID,Year,AverageTemp_Fall,AverageTemp_Spring,AverageTemp_Summer,AverageTemp_Winter,MaxTemp_Fall,MaxTemp_Spring,MaxTemp_Summer,MaxTemp_Winter,MinTemp_Fall,MinTemp_Spring,MinTemp_Summer,MinTemp_Winter
99999900335,2019,68.91,72.04,79.96,51.91,86.8,84.9,94.5,67.4,34.0,50.4,72.1,38.5
99999900335,2020,67.19,65.96,78.7,50.06,82.7,78.8,85.1,68.0,48.4,47.4,65.5,32.5
99999900335,2021,64.56,64.95,77.71,51.69,79.1,81.7,83.6,71.9,43.1,44.8,71.1,34.8
99999900335,2022,65.8,65.73,79.42,49.7,84.8,79.9,88.5,74.0,40.7,36.9,74.0,19.1
99999900335,2023,64.78,64.62,79.34,53.69,82.1,77.6,87.8,73.1,41.3,39.7,69.5,36.3
99999900335,2024,62.19,66.37,80.93,49.45,82.5,78.3,91.0,68.4,35.8,46.4,72.5,26.4
99999900335,2025,63.25,61.89,80.715,47.55,83.0,75.3,89.9,69.3,33.75,46.3,71.0,25.2
99999900349,2015,64.31,61.42,80.5,43.46,83.5,75.1,88.8,64.6,31.7,28.2,69.5,20.9
99999900349,2016,65.24,64.2,80.61,45.8,79.1,81.6,90.8,67.3,38.8,43.2,66.6,17.6
99999900349,2017,65.47,64.99,79.31,47.68,84.4,83.5,91.2,68.5,41.4,44.5,67.1,19.6
99999900349,2018,59.48,66.65,81.9,43.87,80.4,88.5,90.1,63.5,32.0,44.3,69.3,15.5
99999900349,2019,63.18,61.28,81.75,46.43,82.6,80.1,101.3,66.5,28.9,24.7,65.1,26.4
99999900349,2020,63.48,65.56,83.84,45.03,83.0,87.6,95.3,60.8,27.0,41.2,70.7,25.9
99999900349,2021,66.27,62.18,78.53,46.23,83.4,88.6,88.4,65.6,44.4,38.7,66.3,6.8
99999900349,2022,62.06,66.87,83.13,41.78,78.8,87.3,91.8,60.5,32.5,33.7,64.7,14.3
99999900349,2023,65.98,63.55,84.97,47.05,89.5,80.0,94.5,64.6,35.9,40.8,64.4,22.3
99999900349,2024,61.13,65.95,83.03,48.61,80.7,84.1,92.9,71.1,37.6,40.8,69.7,24.9
99999900349,2025,65.125,61.98,82.005,41.96,81.5,78.2,90.6,74.0,40.35,40.1,72.15,20.2
99999900378,2015,69.12,67.71,80.98,52.6,82.3,78.9,88.3,75.9,43.1,39.2,74.6,35.5
99999900378,2016,70.87,68.34,80.74,53.76,83.3,81.0,92.3,74.7,45.0,47.4,70.5,36.0
99999900378,2017,68.77,69.06,80.07,56.56,80.9,82.1,85.9,73.7,46.4,51.5,70.5,30.1
99999900378,2018,66.71,67.98,81.26,52.27,82.5,81.1,86.0,73.5,38.4,46.7,74.0,25.0
99999900378,2019,67.58,67.0,80.63,52.92,83.0,81.4,95.3,71.6,35.5,36.5,73.0,37.3
99999900378,2020,68.66,69.42,80.6,52.97,85.8,80.9,85.8,71.2,47.9,49.5,73.5,38.4
99999900378,2021,69.92,66.82,80.15,55.35,83.5,80.8,84.4,77.3,49.6,48.7,71.9,19.0
99999900378,2022,82.3,70.1,85.73,52.25,82.3,85.0,96.1,77.7,82.3,43.1,76.1,31.5
99999900378,2023,70.43,71.25,85.88,54.56,88.5,84.0,91.9,74.2,45.1,57.5,74.1,41.3
99999900378,2024,70.39,71.21,82.67,54.87,83.3,84.2,86.8,74.9,38.1,52.7,76.0,26.5
99999900378,2025,63.925,65.72,77.77000000000001,50.29,82.1,76.8,84.69999999999999,72.9,36.3,50.7,64.9,27.7
99999900379,2015,57.46,51.26,72.87,32.38,80.9,76.9,82.6,65.5,34.5,17.1,53.8,8.0
99999900379,2016,57.15,52.96,74.9,33.69,82.6,79.4,83.8,50.9,36.6,30.1,60.2,10.3
99999900379,2017,56.46,51.73,72.07,35.87,76.3,80.8,82.0,63.9,27.8,23.1,57.4,15.9
99999900379,2018,51.11,50.53,74.21,34.8,81.7,79.6,85.6,58.4,21.8,32.7,60.3,10.5
99999900379,2019,55.39,54.17,74.66,32.82,78.1,74.1,86.4,51.3,27.2,26.6,58.8,5.2
99999900379,2020,55.95,51.01,74.31,36.32,75.7,74.8,84.5,61.7,32.7,33.8,58.0,20.6
99999900379,2021,56.31,52.36,73.53,35.02,77.4,78.7,83.2,54.0,32.8,29.0,60.6,20.2
99999900379,2022,54.99,52.14,74.27,32.26,77.4,80.2,83.3,59.8,30.8,24.7,61.9,8.7
99999900379,2023,55.05,52.35,72.01,39.73,80.0,78.4,80.5,53.1,28.7,33.3,57.8,16.5
99999900379,2024,56.56,54.19,74.32,35.62,70.6,73.7,85.3,54.6,29.8,33.8,60.3,19.3
99999900379,2025,63.31,47.27,77.685,27.72,76.4,67.7,85.19999999999999,46.8,37.3,27.7,67.85,9.8
99999900381,2015,70.06,68.95,81.05,52.51,82.2,80.4,85.1,75.6,44.8,36.3,75.4,30.7
99999900381,2016,71.07,69.5,80.97,54.01,83.6,79.8,85.9,73.0,47.8,48.7,72.4,36.3
99999900381,2017,69.97,69.21,79.75,57.1,81.4,81.3,84.3,72.7,47.1,49.4,70.7,29.3
99999900381,2018,68.06,68.84,81.09,53.95,84.5,83.5,85.3,74.5,39.6,45.3,75.4,24.5
99999900381,2019,69.02,67.74,80.92,55.11,83.8,81.2,92.5,72.6,34.5,38.0,74.2,38.7
99999900381,2020,69.96,70.23,80.92,54.71,85.3,82.1,85.5,70.2,47.8,52.0,75.5,41.5
99999900381,2021,68.78,67.66,81.59,55.01,83.1,79.1,87.9,74.3,48.0,47.9,74.1,22.7
99999900381,2022,68.54,69.19,81.75,52.5,86.3,82.9,86.4,75.7,43.1,44.0,74.6,27.2
99999900381,2023,69.99,69.41,84.33,57.67,86.1,85.2,89.2,74.1,46.6,42.9,74.6,40.0
99999900381,2024,72.71,70.22,81.89,55.1,82.5,84.1,87.3,70.8,41.6,52.1,74.5,25.0
99999900381,2025,63.405,66.62,75.595,51.71,81.35,78.7,83.4,71.7,32.55,52.0,63.5,21.0
99999900430,2015,54.1,48.02,69.3,25.08,80.2,75.2,79.5,59.4,23.5,7.6,52.5,-2.2
99999900430,2016,55.64,49.29,72.25,27.13,81.1,76.8,83.8,51.3,28.0,22.0,58.4,0.5
99999900430,2017,54.245000000000005,49.14,72.4,33.42,79.9,78.0,81.2,56.7,26.05,18.5,62.8,5.6
99999900430,2018,52.85,50.11,71.26,32.6,78.7,79.3,83.8,44.3,24.1,26.9,61.1,20.6
99999900430,2019,51.51,46.61,69.93,27.19,76.9,70.0,86.9,47.6,13.6,11.0,56.5,-12.5
99999900430,2020,51.8,47.23,72.1,30.72,73.1,75.4,86.5,48.3,28.6,27.7,58.0,13.7
99999900430,2021,51.26,49.74,71.66,25.44,74.9,76.5,85.7,47.3,28.3,24.0,59.8,5.4
99999900430,2022,51.93,48.74,70.55,26.39,73.0,78.3,88.6,51.7,19.3,18.2,60.1,0.3
99999900430,2023,52.28,48.26,69.13,34.65,77.5,74.8,82.4,52.9,20.3,23.7,55.3,11.7
99999900430,2024,55.11,51.8,70.76,31.1,72.0,77.7,89.8,59.5,21.0,25.3,58.9,-3.6
99999900430,2025,62.575,43.12,76.64500000000001,23.7,78.4,64.7,89.5,44.5,32.35,22.1,66.15,2.8
99999900438,2015,70.04,66.66,82.53,50.66,84.8,79.2,89.2,73.8,43.7,36.2,73.4,30.5
99999900438,2016,71.11,67.76,82.15,53.64,83.9,80.7,88.5,73.4,46.8,47.5,72.3,29.8
99999900438,2017,69.36,69.04,81.88,55.65,82.8,82.7,87.5,73.6,46.1,51.5,70.2,25.6
99999900438,2018,66.01,68.08,83.03,50.17,83.6,82.0,88.9,71.6,34.5,43.9,75.0,23.0
99999900438,2019,70.57,66.23,84.17,52.3,88.8,81.6,101.0,71.3,35.0,32.4,73.9,34.9
99999900438,2020,68.64,70.79,84.07,53.84,88.7,84.0,90.3,72.4,45.5,49.8,76.3,39.1
99999900438,2021,69.47,66.81,81.06,53.9,85.7,80.0,90.9,74.8,47.8,50.0,71.6,13.2
99999900438,2022,68.44,69.38,85.73,50.38,83.3,84.5,97.2,74.9,41.2,40.2,76.3,19.6
99999900438,2023,71.8,67.8,86.9,55.66,92.9,79.1,94.0,74.5,44.6,45.2,73.4,32.4
99999900438,2024,72.83,70.13,83.07,54.38,85.3,84.0,90.1,72.4,41.4,50.0,74.3,20.9
99999900438,2025,71.07,67.16,82.935,49.97,84.4,78.6,89.85,74.6,43.099999999999994,49.6,74.4,25.9
99999900439,2015,69.31,68.89,82.8,52.75,83.5,82.1,89.6,74.3,44.8,44.1,74.5,29.4
99999900439,2016,71.02,69.29,84.08,53.04,83.1,81.6,89.9,71.0,49.1,51.5,77.4,36.4
99999900439,2017,70.91,69.87,83.54,57.39,85.6,84.9,88.6,70.4,49.1,42.4,75.2,33.2
99999900439,2018,67.29,68.55,79.23,56.08,84.3,84.6,85.5,78.2,38.2,48.8,71.9,32.1
99999900439,2019,68.95,66.86,80.07,53.37,84.2,84.1,88.7,70.8,37.1,42.2,72.6,35.7
99999900439,2020,68.44,67.19,79.58,51.2,82.2,78.5,86.1,71.9,47.6,47.5,67.6,32.5
99999900439,2021,64.79,64.93,78.64,52.67,80.2,88.8,85.7,72.4,42.0,41.3,72.7,34.7
99999900439,2022,62.25,66.52,80.27,50.7,78.6,81.5,86.9,74.5,40.8,38.2,75.0,22.7
99999900439,2023,64.73,65.67,79.86,54.49,79.0,77.2,86.1,73.9,39.6,41.8,68.7,37.1
99999900439,2024,67.75,66.82,80.56,50.48,81.4,79.5,85.5,67.9,37.7,48.8,74.1,32.2
99999900439,2025,58.545,59.72,74.725,47.94,79.65,73.0,85.1,69.3,23.85,46.7,62.099999999999994,26.2
99999900446,2015,49.34,44.84,68.89,27.05,77.9,60.9,84.7,46.2,10.0,9.0,50.1,5.1
99999900446,2016,50.19,45.97,71.39,26.45,70.5,67.8,85.5,51.1,24.6,23.7,51.2,-12.2
99999900446,2017,46.15,46.29,70.24,24.15,76.2,70.3,83.9,51.1,21.5,22.6,55.0,-3.1
99999900446,2018,43.81,44.02,67.58,21.1,73.9,76.6,81.7,40.5,16.3,20.9,53.4,-5.3
99999900446,2019,44.05,39.06,66.76,21.97,76.7,64.9,79.5,41.1,8.5,-6.6,46.3,-6.0
99999900446,2020,46.42,42.69,71.82,27.17,75.6,71.2,83.5,48.9,4.5,11.6,49.9,7.3
99999900446,2021,49.75,43.44,72.68,23.15,74.9,66.4,87.6,47.6,24.6,25.2,55.2,-10.2
99999900446,2022,46.09,41.73,70.84,19.52,80.8,66.1,87.7,41.1,9.1,8.3,48.3,-20.9
99999900446,2023,47.94,42.56,67.96,26.83,77.7,68.0,82.3,42.7,12.1,19.6,54.4,-11.4
99999900446,2024,50.86,44.3,71.26,27.58,79.2,67.0,85.4,46.9,20.9,20.2,50.5,-20.7
99999900446,2025,64.225,40.7,77.28999999999999,17.59,79.9,62.9,85.25,38.2,47.849999999999994,22.9,65.75,-7.9
99999900454,2015,77.59,76.58,83.32,69.54,80.6,81.9,85.1,78.4,74.8,71.6,81.0,56.8
99999900454,2016,81.97,74.05,81.32,66.45,82.4,74.3,84.6,75.7,81.5,73.8,79.7,59.9
99999900454,2017,76.38499999999999,72.5,82.85,72.83,82.05000000000001,73.4,83.8,74.8,70.7,71.6,81.9,69.4
99999900454,2018,70.8,73.0,80.6,71.82,81.7,73.0,82.4,77.4,59.9,73.0,78.8,63.5
99999900454,2019,74.44,74.445,81.25,74.1,83.95,78.6,83.3,74.3,61.25,62.7,79.2,73.9
99999900459,2015,78.08,75.89,86.12,66.89,86.2,84.2,89.7,77.5,62.6,52.4,79.4,50.3
99999900459,2016,79.1,74.18,85.42,66.02,88.4,83.7,90.1,76.8,63.6,56.7,79.0,52.6
99999900459,2017,80.49,73.77,84.46,69.38,87.8,82.2,90.6,78.5,62.8,57.1,76.8,49.6
99999900459,2018,78.19,75.69,85.3,65.53,91.7,83.5,89.5,79.0,56.0,64.6,80.4,46.9
99999900459,2019,78.55,73.02,85.38,67.62,89.4,83.4,89.5,77.3,56.1,53.7,80.8,52.2
99999900459,2020,76.98333333333333,75.03,84.67,66.5,87.93333333333334,83.8,89.6,77.2,56.46666666666667,61.8,78.1,51.5
99999900459,2021,75.41666666666666,75.06,83.88,71.15,86.46666666666667,82.69999999999999,89.3,75.4,56.833333333333336,58.05,78.94999999999999,61.7
99999900459,2022,73.85,75.09,83.09,68.52,85.0,81.6,89.0,76.7,57.2,54.3,79.8,44.7
99999900459,2023,78.59,71.9,85.44,67.59,87.0,81.0,89.9,76.0,59.3,51.3,76.3,53.8
99999900459,2024,78.75,73.75,84.87,65.99,85.6,83.4,89.5,76.9,60.3,59.0,79.8,45.9
99999900459,2025,68.595,70.61,80.125,63.72,80.9,78.4,87.3,75.0,46.849999999999994,60.3,75.55,43.4
99999900496,2022,58.44,61.29,75.38,40.17,76.2,75.55000000000001,85.1,58.3,33.4,45.599999999999994,71.3,6.6
99999900496,2023,59.75,51.97,75.07,45.73,76.8,72.7,81.5,70.5,31.5,30.9,69.8,29.7
99999900496,2024,61.09,59.87,77.1,40.99,81.9,75.5,84.4,62.5,31.3,37.0,67.5,10.8
99999900496,2025,59.3,55.61,76.54499999999999,29.19,78.80000000000001,76.4,83.55000000000001,56.0,31.3,35.3,69.75,15.2
99999900497,2022,57.51,56.94,75.99,40.6,75.7,75.0,82.7,60.4,31.3,33.45,72.0,9.8
99999900497,2023,59.69,58.27,74.8,45.55,77.6,73.6,83.8,74.8,30.6,31.6,61.8,29.7
99999900497,2024,61.81,60.79,77.08,41.49,78.5,75.9,85.0,67.2,28.7,38.5,66.2,14.8
99999900497,2025,59.47,58.73,74.37,38.16,78.85,80.5,82.9,66.1,24.1,36.8,61.3,15.8
99999904835,2015,57.13,52.37,71.66,28.61,79.2,75.2,80.8,60.4,19.5,8.6,56.4,0.7
99999904835,2016,59.14,54.29,74.34,29.39,79.9,75.9,82.0,50.8,29.2,26.7,61.6,3.2
99999904835,2017,50.04,50.06,72.84,36.16,70.6,71.0,83.7,57.7,27.9,19.6,60.9,5.7
99999904835,2018,53.17,51.78,73.64,29.88,80.5,82.1,81.8,61.5,20.7,25.6,63.1,-9.2
99999904835,2019,44.86,51.45,73.86,29.33,78.7,78.69999999999999,81.8,55.3,12.3,27.950000000000003,63.45,-7.2
99999904835,2020,54.32,51.12,74.08,31.84,74.1,75.3,81.8,50.2,34.1,30.3,63.8,2.4
99999904835,2021,56.68,52.92,73.74,30.35,76.9,78.2,83.2,55.4,24.6,31.4,62.1,0.2
99999904835,2022,53.77,52.6,73.87,26.68,76.4,80.5,86.8,50.5,21.7,16.0,65.8,-6.0
99999904835,2023,55.81,53.15,72.17,35.53,76.9,79.0,84.1,57.0,20.0,21.7,58.8,11.2
99999926566,2023,29.2,39.0,49.4,-5.19,51.7,70.05,49.4,16.2,-0.6,-5.650000000000002,49.4,-39.8
99999926566,2024,25.83,24.85,52.84,1.14,55.3,61.1,76.0,35.3,-29.7,-33.0,32.0,-53.0
99999926566,2025,26.744999999999997,16.58,51.47,7.47,53.3,39.7,63.05,35.8,-17.95,-7.4,41.05,-42.4
99999926567,2023,27.66,21.445,50.1,-4.83,51.3,48.35,50.1,16.7,-6.2,-20.1,50.1,-23.2
99999926567,2024,25.59,26.31,56.33,0.29,53.9,57.0,73.3,38.3,-27.1,-32.8,43.5,-48.8
99999926567,2025,21.645,13.37,50.295,3.65,54.95,35.6,70.6,33.9,-23.15,-14.6,36.9,-43.6
99999937201,2015,17.7,4.31,44.26,-16.42,56.0,34.5,67.9,14.9,-19.2,-37.3,30.3,-39.8
99999937201,2016,18.78,2.67,44.09,-21.92,50.3,38.2,58.4,4.6,-30.8,-36.3,32.2,-42.8
99999937201,2017,14.04,11.11,44.42,-18.77,52.9,31.9,66.8,7.3,-18.7,-35.6,24.3,-47.0
99999937201,2018,27.39,2.6,46.83,-23.51,44.0,36.8,68.7,-5.5,-4.4,-36.7,29.7,-48.4
99999953182,2015,58.89,55.19,76.71,35.97,81.5,69.9,86.3,58.4,23.9,25.5,65.2,13.5
99999953182,2016,60.96,55.5,77.62,36.59,79.4,74.6,89.7,63.3,31.4,31.5,63.9,3.3
99999953182,2017,58.24,56.05,76.39,37.86,80.9,75.2,87.0,71.3,35.9,33.1,66.0,7.8
99999953182,2018,54.65,57.78,77.73,35.41,79.2,80.7,86.1,60.0,22.7,27.3,67.1,8.2
99999953182,2019,56.07,52.77,76.82,35.03,82.2,74.0,90.1,56.0,21.1,10.2,60.2,12.6
99999953182,2020,55.75,56.86,78.32,36.34,79.1,78.4,87.9,52.8,20.5,31.4,60.7,22.3
99999953182,2021,60.86,54.3,77.51,36.07,84.5,72.9,90.6,60.4,34.4,33.3,59.9,-7.7
99999953182,2022,57.95,56.92,79.83,34.33,82.0,85.2,92.2,56.7,23.3,22.6,57.9,6.1
99999953182,2023,59.34,55.86,76.18,37.82,84.7,76.3,88.7,57.0,24.1,33.0,61.1,8.1
99999953182,2024,60.05,57.58,78.09,38.19,81.8,76.8,90.2,61.1,33.5,28.0,62.5,2.5
99999953182,2025,62.29,53.78,78.21000000000001,32.04,81.25,72.8,87.45,61.8,34.7,36.2,64.15,2.3
99999953830,2015,64.53,62.15,78.33,43.57,80.7,75.5,84.7,73.7,35.9,26.7,65.8,16.2
99999953830,2016,66.46,62.95,79.97,44.3,82.4,79.5,85.8,69.9,39.1,42.3,72.9,23.3
99999953830,2017,58.97,61.69,77.3,52.01,79.1,79.2,84.5,69.2,37.2,34.7,67.3,18.8
99999953830,2018,61.4,61.77,78.64,44.53,81.2,80.4,84.2,70.3,30.2,39.1,72.4,12.1
99999953830,2019,54.62,61.91,78.075,47.52,80.8,79.1,83.65,62.7,26.8,41.650000000000006,71.05000000000001,31.9
99999953830,2020,62.63,62.05,77.51,45.69,81.6,77.8,83.1,65.4,37.9,44.2,69.7,28.6
99999953830,2021,71.65,61.46,77.36,41.16,77.7,75.6,83.8,70.2,60.4,42.4,68.8,12.0
99999953830,2023,64.34,61.89,78.85,50.27,82.1,78.2,87.8,70.3,36.5,34.6,68.1,29.8
99999954918,2015,52.34,48.09,69.75,20.59,78.4,71.2,80.2,42.0,16.6,3.7,57.4,-4.6
99999954918,2016,52.42,48.78,71.75,20.85,74.9,70.5,85.2,42.6,21.0,13.9,61.4,-15.1
99999954918,2017,42.45,40.17,70.5,25.36,65.8,61.0,80.8,51.9,17.2,11.4,58.7,-2.8
99999954918,2018,45.26,44.24,70.94,18.51,77.5,84.4,83.1,38.4,12.7,15.1,59.3,-16.8
99999954918,2019,36.97,44.89,72.13499999999999,22.65,59.9,76.95,83.44999999999999,33.0,10.4,17.0,60.15,6.5
99999954918,2020,47.44,45.54,73.33,22.18,75.9,69.5,83.8,45.2,17.2,18.9,61.0,-9.4
99999954918,2021,65.58,47.68,73.11,18.38,76.4,74.2,84.5,38.5,55.0,19.8,60.3,-14.6
99999954918,2022,48.94,58.33,71.75,15.58,76.4,75.8,86.1,32.8,14.1,41.3,56.6,-13.3
99999954918,2023,51.38,44.53,72.41,18.45,81.2,75.6,85.9,37.4,17.1,7.3,61.2,-5.9
99999963904,2019,52.41,56.445,77.78,50.94,72.5,78.8,87.85,68.7,32.2,26.500000000000004,67.6,37.0
99999963904,2020,67.66,68.36,83.15,50.94,87.7,82.0,89.8,71.0,41.8,45.7,74.0,37.4
99999963904,2021,68.56,66.63,81.09,52.1,85.4,83.5,85.1,73.4,47.2,48.6,67.1,8.8
99999963904,2022,67.97,69.12,85.89,48.62,84.7,83.3,93.2,73.2,39.5,38.9,76.9,19.0
99999963904,2023,70.15,67.16,86.67,53.53,91.6,79.7,92.2,74.0,42.7,44.4,72.7,29.6
99999963904,2024,71.85,69.15,83.24,51.3,85.9,88.5,90.4,70.6,39.8,48.8,75.4,18.5
99999963904,2025,73.335,67.04,81.935,48.42,84.75,79.1,87.1,73.8,44.8,48.6,75.15,24.5
99999992828,2018,74.82,69.495,80.63,62.34,83.6,80.69999999999999,83.8,75.5,49.8,50.6,74.9,49.3
99999992828,2019,75.92,71.95,81.43,62.51,84.7,82.3,84.7,74.7,51.9,52.6,76.7,47.7
99999992828,2020,76.05,72.96,81.6,60.98,84.6,81.7,84.9,73.8,62.6,55.9,74.3,42.2
99999992828,2021,73.11,71.59,80.58,63.55,81.5,80.8,84.9,73.7,55.6,55.5,73.3,47.5
99999992828,2022,73.42,72.92,81.43,61.16,83.1,82.0,85.0,73.4,55.7,50.5,76.7,37.2
99999992828,2023,73.92,73.26,82.39,63.87,83.8,83.0,86.8,74.4,51.2,55.3,74.5,46.5
99999992828,2024,75.55,73.31,82.07,60.55,84.7,83.7,85.8,73.0,55.8,59.2,76.7,46.1
99999992828,2025,66.035,68.52,76.91,60.13,81.05000000000001,81.5,83.05,74.5,45.5,55.1,66.45,41.3
99999993733,2015,56.52,53.33,71.75,34.35,77.4,74.2,80.3,65.7,35.2,19.4,56.2,9.8
99999993733,2016,57.0,53.16,73.22,34.6,79.3,74.3,83.4,55.3,34.6,30.6,60.3,16.1
99999993733,2017,55.84,53.74,71.79,38.13,74.9,76.2,81.5,62.7,30.0,26.9,57.6,18.0
99999993733,2018,54.97,51.86,73.31,36.54,82.4,76.9,88.1,66.2,27.8,32.0,59.9,11.3
99999993733,2019,56.8,54.0,72.8,35.38,76.7,75.6,84.6,52.5,27.6,27.5,58.0,13.3
99999993733,2020,56.11,50.53,72.98,38.05,75.6,80.9,80.3,63.8,34.7,31.7,58.4,24.4
99999993733,2021,55.99,52.97,74.4,36.68,73.8,76.3,86.8,56.3,32.5,32.3,62.2,26.1
99999993733,2022,55.12,53.26,72.51,34.01,77.8,78.4,83.2,64.0,28.1,28.3,63.2,12.4
99999993733,2023,55.37,52.3,72.14,40.83,78.8,72.0,80.9,58.1,28.9,35.2,59.4,20.9
99999993733,2024,55.83,55.15,73.97,36.62,73.2,72.9,84.7,59.0,28.8,35.3,59.8,18.6
99999993733,2025,56.175,49.72,73.125,31.86,75.7,71.8,82.95,47.5,22.3,29.1,57.849999999999994,13.4
99999994044,2015,56.52,49.93,72.28,36.59,78.2,67.9,81.2,64.4,15.8,14.4,55.9,10.5
99999994044,2016,58.86,49.46,73.31,36.16,79.6,65.9,85.8,56.7,27.9,25.9,56.7,4.4
99999994044,2017,50.45,50.17,72.34,37.73,71.8,68.6,84.2,67.8,29.9,30.4,59.4,4.7
99999994044,2018,51.44,48.77,70.51,34.59,78.5,70.7,82.3,59.7,20.9,27.3,57.8,6.8
99999994044,2019,40.19,48.290000000000006,71.4,34.54,61.9,71.65,82.94999999999999,48.9,8.7,23.05,55.8,22.3
99999994044,2020,52.16,47.81,72.29,33.55,82.6,72.6,83.6,57.9,8.5,18.8,53.8,7.5
99999994044,2021,66.65,45.68,72.06,29.36,78.7,69.2,84.4,51.1,45.7,21.8,53.0,-5.4
99999994044,2022,51.11,55.82,72.01,32.61,80.2,72.7,85.7,52.6,13.7,38.8,44.4,-10.3
99999994044,2023,53.55,46.05,66.94,30.82,78.6,67.8,81.3,48.8,14.6,21.5,53.5,-4.9
99999994045,2015,45.95,44.81,68.77,18.84,76.2,62.0,86.1,43.8,3.3,1.3,52.8,-11.2
99999994045,2016,47.42,46.19,67.96,18.69,80.0,68.1,78.3,43.4,24.4,21.6,54.5,-21.8
99999994045,2017,36.43,37.99,69.87,16.58,71.3,58.8,82.2,45.4,4.5,4.1,54.9,-14.4
99999994045,2018,39.56,40.2,68.47,11.83,71.2,71.3,85.1,38.1,1.4,5.8,51.2,-31.3
99999994045,2019,32.59,40.885000000000005,68.37,18.08,52.4,71.1,83.19999999999999,33.5,-0.5,8.6,52.3,-8.1
99999994045,2020,41.35,41.57,68.27,20.68,68.0,70.9,81.3,40.2,5.3,11.4,53.4,-15.3
99999994045,2021,61.32,43.5,71.13,16.04,74.7,70.0,84.4,41.7,49.1,20.3,54.4,-19.1
99999994045,2022,43.13,53.74,69.79,5.29,80.7,65.1,84.8,32.8,-9.7,39.9,50.1,-22.1
99999994045,2023,45.61,38.52,69.37,17.3,76.2,73.0,78.5,36.7,8.1,0.8,59.0,-14.4
99999994099,2019,43.769999999999996,39.965,69.67,18.95,72.45,71.95,81.55,33.6,9.55,5.3999999999999995,56.95,-4.7
99999994099,2020,41.93,41.41,69.97,20.87,68.7,70.9,84.6,42.1,11.0,10.0,54.9,-15.1
99999994099,2021,47.87,44.04,71.6,13.77,75.1,69.6,86.6,41.5,15.2,18.2,55.2,-20.0
99999994099,2022,42.78,38.49,69.05,10.27,79.4,63.7,84.1,35.5,0.0,-0.8,51.4,-23.8
99999994099,2023,45.02,37.47,69.0,20.64,75.5,71.4,84.5,46.0,10.5,2.2,56.8,-12.7
99999994099,2024,47.75,41.52,68.17,20.81,75.0,65.1,87.3,41.6,-5.1,2.7,48.5,-24.4
99999994099,2025,50.275,35.6,68.17,7.84,77.6,57.0,87.3,36.8,13.700000000000001,16.6,48.5,-23.3
99999994785,2024,52.8,38.79,68.17,30.85,80.2,59.6,87.3,52.6,32.5,17.25,48.5,11.2
99999994785,2025,52.8,41.98,68.17,26.5,80.2,62.2,87.3,42.9,32.5,17.9,48.5,11.0
